x-axis,F1
Hertz,dBV
+1.2265000E+06,-27.71875E+00
+1.2270000E+06,-27.75781E+00
+1.2275000E+06,-27.79688E+00
+1.2280000E+06,-27.83594E+00
+1.2285000E+06,-27.87500E+00
+1.2290000E+06,-27.91406E+00
+1.2295000E+06,-27.91406E+00
+1.2300000E+06,-27.95313E+00
+1.2305000E+06,-27.99219E+00
+1.2310000E+06,-28.03125E+00
+1.2315000E+06,-28.07031E+00
+1.2320000E+06,-28.10938E+00
+1.2325000E+06,-28.14844E+00
+1.2330000E+06,-28.14844E+00
+1.2335000E+06,-28.18750E+00
+1.2340000E+06,-28.22656E+00
+1.2345000E+06,-28.26563E+00
+1.2350000E+06,-28.30469E+00
+1.2355000E+06,-28.34375E+00
+1.2360000E+06,-28.34375E+00
+1.2365000E+06,-28.34375E+00
+1.2370000E+06,-28.30469E+00
+1.2375000E+06,-28.30469E+00
+1.2380000E+06,-28.26563E+00
+1.2385000E+06,-28.26563E+00
+1.2390000E+06,-28.26563E+00
+1.2395000E+06,-28.22656E+00
+1.2400000E+06,-28.22656E+00
+1.2405000E+06,-28.18750E+00
+1.2410000E+06,-28.18750E+00
+1.2415000E+06,-28.14844E+00
+1.2420000E+06,-28.14844E+00
+1.2425000E+06,-28.10938E+00
+1.2430000E+06,-28.10938E+00
+1.2435000E+06,-28.07031E+00
+1.2440000E+06,-28.07031E+00
+1.2445000E+06,-28.03125E+00
+1.2450000E+06,-28.03125E+00
+1.2455000E+06,-27.99219E+00
+1.2460000E+06,-27.99219E+00
+1.2465000E+06,-27.95313E+00
+1.2470000E+06,-27.95313E+00
+1.2475000E+06,-27.91406E+00
+1.2480000E+06,-27.91406E+00
+1.2485000E+06,-27.87500E+00
+1.2490000E+06,-27.87500E+00
+1.2495000E+06,-27.83594E+00
+1.2500000E+06,-27.83594E+00
+1.2505000E+06,-27.79688E+00
+1.2510000E+06,-27.79688E+00
+1.2515000E+06,-27.60156E+00
+1.2520000E+06,-27.28906E+00
+1.2525000E+06,-26.97656E+00
+1.2530000E+06,-26.66406E+00
+1.2535000E+06,-26.35156E+00
+1.2540000E+06,-26.03906E+00
+1.2545000E+06,-25.72656E+00
+1.2550000E+06,-25.45313E+00
+1.2555000E+06,-25.14063E+00
+1.2560000E+06,-24.82813E+00
+1.2565000E+06,-24.51563E+00
+1.2570000E+06,-24.20313E+00
+1.2575000E+06,-23.89063E+00
+1.2580000E+06,-23.57813E+00
+1.2585000E+06,-23.26563E+00
+1.2590000E+06,-22.95313E+00
+1.2595000E+06,-22.64063E+00
+1.2600000E+06,-22.32813E+00
+1.2605000E+06,-22.01563E+00
+1.2610000E+06,-21.70313E+00
+1.2615000E+06,-21.39063E+00
+1.2620000E+06,-21.11719E+00
+1.2625000E+06,-20.80469E+00
+1.2630000E+06,-20.49219E+00
+1.2635000E+06,-20.17969E+00
+1.2640000E+06,-19.86719E+00
+1.2645000E+06,-19.55469E+00
+1.2650000E+06,-19.24219E+00
+1.2655000E+06,-18.92969E+00
+1.2660000E+06,-18.61719E+00
+1.2665000E+06,-18.30469E+00
+1.2670000E+06,-18.10938E+00
+1.2675000E+06,-17.91406E+00
+1.2680000E+06,-17.67969E+00
+1.2685000E+06,-17.48438E+00
+1.2690000E+06,-17.28906E+00
+1.2695000E+06,-17.05469E+00
+1.2700000E+06,-16.85938E+00
+1.2705000E+06,-16.66406E+00
+1.2710000E+06,-16.46875E+00
+1.2715000E+06,-16.23438E+00
+1.2720000E+06,-16.03906E+00
+1.2725000E+06,-15.84375E+00
+1.2730000E+06,-15.60938E+00
+1.2735000E+06,-15.41406E+00
+1.2740000E+06,-15.21875E+00
+1.2745000E+06,-14.98438E+00
+1.2750000E+06,-14.78906E+00
+1.2755000E+06,-14.59375E+00
+1.2760000E+06,-14.35938E+00
+1.2765000E+06,-14.16406E+00
+1.2770000E+06,-13.96875E+00
+1.2775000E+06,-13.73438E+00
+1.2780000E+06,-13.53906E+00
+1.2785000E+06,-13.34375E+00
+1.2790000E+06,-13.14844E+00
+1.2795000E+06,-12.91406E+00
+1.2800000E+06,-12.71875E+00
+1.2805000E+06,-12.52344E+00
+1.2810000E+06,-12.28906E+00
+1.2815000E+06,-12.09375E+00
+1.2820000E+06,-11.93750E+00
+1.2825000E+06,-11.82031E+00
+1.2830000E+06,-11.66406E+00
+1.2835000E+06,-11.54688E+00
+1.2840000E+06,-11.42969E+00
+1.2845000E+06,-11.27344E+00
+1.2850000E+06,-11.15625E+00
+1.2855000E+06,-11.03906E+00
+1.2860000E+06,-10.92188E+00
+1.2865000E+06,-10.76563E+00
+1.2870000E+06,-10.64844E+00
+1.2875000E+06,-10.53125E+00
+1.2880000E+06,-10.37500E+00
+1.2885000E+06,-10.25781E+00
+1.2890000E+06,-10.14063E+00
+1.2895000E+06,-10.02344E+00
+1.2900000E+06,-9.86719E+00
+1.2905000E+06,-9.75000E+00
+1.2910000E+06,-9.63281E+00
+1.2915000E+06,-9.51563E+00
+1.2920000E+06,-9.35938E+00
+1.2925000E+06,-9.24219E+00
+1.2930000E+06,-9.12500E+00
+1.2935000E+06,-8.96875E+00
+1.2940000E+06,-8.85156E+00
+1.2945000E+06,-8.73438E+00
+1.2950000E+06,-8.61719E+00
+1.2955000E+06,-8.46094E+00
+1.2960000E+06,-8.34375E+00
+1.2965000E+06,-8.22656E+00
+1.2970000E+06,-8.07031E+00
+1.2975000E+06,-8.03125E+00
+1.2980000E+06,-7.95313E+00
+1.2985000E+06,-7.87500E+00
+1.2990000E+06,-7.79688E+00
+1.2995000E+06,-7.71875E+00
+1.3000000E+06,-7.64063E+00
+1.3005000E+06,-7.56250E+00
+1.3010000E+06,-7.48438E+00
+1.3015000E+06,-7.40625E+00
+1.3020000E+06,-7.32813E+00
+1.3025000E+06,-7.25000E+00
+1.3030000E+06,-7.17188E+00
+1.3035000E+06,-7.09375E+00
+1.3040000E+06,-7.01563E+00
+1.3045000E+06,-6.93750E+00
+1.3050000E+06,-6.89844E+00
+1.3055000E+06,-6.82031E+00
+1.3060000E+06,-6.74219E+00
+1.3065000E+06,-6.66406E+00
+1.3070000E+06,-6.58594E+00
+1.3075000E+06,-6.50781E+00
+1.3080000E+06,-6.42969E+00
+1.3085000E+06,-6.35156E+00
+1.3090000E+06,-6.27344E+00
+1.3095000E+06,-6.19531E+00
+1.3100000E+06,-6.11719E+00
+1.3105000E+06,-6.03906E+00
+1.3110000E+06,-5.96094E+00
+1.3115000E+06,-5.88281E+00
+1.3120000E+06,-5.80469E+00
+1.3125000E+06,-5.76563E+00
+1.3130000E+06,-5.72656E+00
+1.3135000E+06,-5.68750E+00
+1.3140000E+06,-5.64844E+00
+1.3145000E+06,-5.60938E+00
+1.3150000E+06,-5.57031E+00
+1.3155000E+06,-5.53125E+00
+1.3160000E+06,-5.49219E+00
+1.3165000E+06,-5.45313E+00
+1.3170000E+06,-5.41406E+00
+1.3175000E+06,-5.37500E+00
+1.3180000E+06,-5.33594E+00
+1.3185000E+06,-5.29688E+00
+1.3190000E+06,-5.25781E+00
+1.3195000E+06,-5.21875E+00
+1.3200000E+06,-5.17969E+00
+1.3205000E+06,-5.14063E+00
+1.3210000E+06,-5.10156E+00
+1.3215000E+06,-5.06250E+00
+1.3220000E+06,-5.02344E+00
+1.3225000E+06,-4.98438E+00
+1.3230000E+06,-4.94531E+00
+1.3235000E+06,-4.90625E+00
+1.3240000E+06,-4.86719E+00
+1.3245000E+06,-4.82813E+00
+1.3250000E+06,-4.78906E+00
+1.3255000E+06,-4.75000E+00
+1.3260000E+06,-4.71094E+00
+1.3265000E+06,-4.67188E+00
+1.3270000E+06,-4.67188E+00
+1.3275000E+06,-4.63281E+00
+1.3280000E+06,-4.59375E+00
+1.3285000E+06,-4.59375E+00
+1.3290000E+06,-4.59375E+00
+1.3295000E+06,-4.59375E+00
+1.3300000E+06,-4.59375E+00
+1.3305000E+06,-4.59375E+00
+1.3310000E+06,-4.59375E+00
+1.3315000E+06,-4.55469E+00
+1.3320000E+06,-4.55469E+00
+1.3325000E+06,-4.55469E+00
+1.3330000E+06,-4.55469E+00
+1.3335000E+06,-4.55469E+00
+1.3340000E+06,-4.55469E+00
+1.3345000E+06,-4.55469E+00
+1.3350000E+06,-4.55469E+00
+1.3355000E+06,-4.51563E+00
+1.3360000E+06,-4.51563E+00
+1.3365000E+06,-4.51563E+00
+1.3370000E+06,-4.51563E+00
+1.3375000E+06,-4.51563E+00
+1.3380000E+06,-4.51563E+00
+1.3385000E+06,-4.51563E+00
+1.3390000E+06,-4.47656E+00
+1.3395000E+06,-4.47656E+00
+1.3400000E+06,-4.47656E+00
+1.3405000E+06,-4.47656E+00
+1.3410000E+06,-4.47656E+00
+1.3415000E+06,-4.47656E+00
+1.3420000E+06,-4.47656E+00
+1.3425000E+06,-4.47656E+00
+1.3430000E+06,-4.47656E+00
+1.3435000E+06,-4.47656E+00
+1.3440000E+06,-4.51563E+00
+1.3445000E+06,-4.55469E+00
+1.3450000E+06,-4.55469E+00
+1.3455000E+06,-4.59375E+00
+1.3460000E+06,-4.63281E+00
+1.3465000E+06,-4.63281E+00
+1.3470000E+06,-4.67188E+00
+1.3475000E+06,-4.71094E+00
+1.3480000E+06,-4.71094E+00
+1.3485000E+06,-4.75000E+00
+1.3490000E+06,-4.78906E+00
+1.3495000E+06,-4.78906E+00
+1.3500000E+06,-4.82813E+00
+1.3505000E+06,-4.86719E+00
+1.3510000E+06,-4.86719E+00
+1.3515000E+06,-4.90625E+00
+1.3520000E+06,-4.94531E+00
+1.3525000E+06,-4.94531E+00
+1.3530000E+06,-4.98438E+00
+1.3535000E+06,-5.02344E+00
+1.3540000E+06,-5.02344E+00
+1.3545000E+06,-5.06250E+00
+1.3550000E+06,-5.10156E+00
+1.3555000E+06,-5.10156E+00
+1.3560000E+06,-5.14063E+00
+1.3565000E+06,-5.14063E+00
+1.3570000E+06,-5.17969E+00
+1.3575000E+06,-5.21875E+00
+1.3580000E+06,-5.21875E+00
+1.3585000E+06,-5.29688E+00
+1.3590000E+06,-5.37500E+00
+1.3595000E+06,-5.41406E+00
+1.3600000E+06,-5.49219E+00
+1.3605000E+06,-5.53125E+00
+1.3610000E+06,-5.60938E+00
+1.3615000E+06,-5.68750E+00
+1.3620000E+06,-5.72656E+00
+1.3625000E+06,-5.80469E+00
+1.3630000E+06,-5.84375E+00
+1.3635000E+06,-5.92188E+00
+1.3640000E+06,-6.00000E+00
+1.3645000E+06,-6.03906E+00
+1.3650000E+06,-6.11719E+00
+1.3655000E+06,-6.15625E+00
+1.3660000E+06,-6.23438E+00
+1.3665000E+06,-6.31250E+00
+1.3670000E+06,-6.35156E+00
+1.3675000E+06,-6.42969E+00
+1.3680000E+06,-6.50781E+00
+1.3685000E+06,-6.54688E+00
+1.3690000E+06,-6.62500E+00
+1.3695000E+06,-6.66406E+00
+1.3700000E+06,-6.74219E+00
+1.3705000E+06,-6.82031E+00
+1.3710000E+06,-6.85938E+00
+1.3715000E+06,-6.93750E+00
+1.3720000E+06,-6.97656E+00
+1.3725000E+06,-7.05469E+00
+1.3730000E+06,-7.13281E+00
+1.3735000E+06,-7.21094E+00
+1.3740000E+06,-7.28906E+00
+1.3745000E+06,-7.40625E+00
+1.3750000E+06,-7.52344E+00
+1.3755000E+06,-7.60156E+00
+1.3760000E+06,-7.71875E+00
+1.3765000E+06,-7.83594E+00
+1.3770000E+06,-7.91406E+00
+1.3775000E+06,-8.03125E+00
+1.3780000E+06,-8.14844E+00
+1.3785000E+06,-8.22656E+00
+1.3790000E+06,-8.34375E+00
+1.3795000E+06,-8.46094E+00
+1.3800000E+06,-8.57813E+00
+1.3805000E+06,-8.65625E+00
+1.3810000E+06,-8.77344E+00
+1.3815000E+06,-8.89063E+00
+1.3820000E+06,-8.96875E+00
+1.3825000E+06,-9.08594E+00
+1.3830000E+06,-9.20313E+00
+1.3835000E+06,-9.28125E+00
+1.3840000E+06,-9.39844E+00
+1.3845000E+06,-9.51563E+00
+1.3850000E+06,-9.59375E+00
+1.3855000E+06,-9.71094E+00
+1.3860000E+06,-9.82813E+00
+1.3865000E+06,-9.90625E+00
+1.3870000E+06,-10.02344E+00
+1.3875000E+06,-10.14063E+00
+1.3880000E+06,-10.25781E+00
+1.3885000E+06,-10.33594E+00
+1.3890000E+06,-10.49219E+00
+1.3895000E+06,-10.68750E+00
+1.3900000E+06,-10.84375E+00
+1.3905000E+06,-11.00000E+00
+1.3910000E+06,-11.19531E+00
+1.3915000E+06,-11.35156E+00
+1.3920000E+06,-11.54688E+00
+1.3925000E+06,-11.70313E+00
+1.3930000E+06,-11.85938E+00
+1.3935000E+06,-12.05469E+00
+1.3940000E+06,-12.21094E+00
+1.3945000E+06,-12.36719E+00
+1.3950000E+06,-12.56250E+00
+1.3955000E+06,-12.71875E+00
+1.3960000E+06,-12.87500E+00
+1.3965000E+06,-13.07031E+00
+1.3970000E+06,-13.22656E+00
+1.3975000E+06,-13.42188E+00
+1.3980000E+06,-13.57813E+00
+1.3985000E+06,-13.73438E+00
+1.3990000E+06,-13.92969E+00
+1.3995000E+06,-14.08594E+00
+1.4000000E+06,-14.24219E+00
+1.4005000E+06,-14.43750E+00
+1.4010000E+06,-14.59375E+00
+1.4015000E+06,-14.75000E+00
+1.4020000E+06,-14.94531E+00
+1.4025000E+06,-15.10156E+00
+1.4030000E+06,-15.25781E+00
+1.4035000E+06,-15.45313E+00
+1.4040000E+06,-15.64844E+00
+1.4045000E+06,-15.92188E+00
+1.4050000E+06,-16.19531E+00
+1.4055000E+06,-16.46875E+00
+1.4060000E+06,-16.74219E+00
+1.4065000E+06,-17.01563E+00
+1.4070000E+06,-17.28906E+00
+1.4075000E+06,-17.56250E+00
+1.4080000E+06,-17.79688E+00
+1.4085000E+06,-18.07031E+00
+1.4090000E+06,-18.34375E+00
+1.4095000E+06,-18.61719E+00
+1.4100000E+06,-18.89063E+00
+1.4105000E+06,-19.16406E+00
+1.4110000E+06,-19.43750E+00
+1.4115000E+06,-19.71094E+00
+1.4120000E+06,-19.98438E+00
+1.4125000E+06,-20.25781E+00
+1.4130000E+06,-20.53125E+00
+1.4135000E+06,-20.80469E+00
+1.4140000E+06,-21.03906E+00
+1.4145000E+06,-21.31250E+00
+1.4150000E+06,-21.58594E+00
+1.4155000E+06,-21.85938E+00
+1.4160000E+06,-22.13281E+00
+1.4165000E+06,-22.40625E+00
+1.4170000E+06,-22.67969E+00
+1.4175000E+06,-22.95313E+00
+1.4180000E+06,-23.22656E+00
+1.4185000E+06,-23.50000E+00
+1.4190000E+06,-23.77344E+00
+1.4195000E+06,-23.92969E+00
+1.4200000E+06,-24.12500E+00
+1.4205000E+06,-24.32031E+00
+1.4210000E+06,-24.47656E+00
+1.4215000E+06,-24.67188E+00
+1.4220000E+06,-24.82813E+00
+1.4225000E+06,-25.02344E+00
+1.4230000E+06,-25.17969E+00
+1.4235000E+06,-25.37500E+00
+1.4240000E+06,-25.53125E+00
+1.4245000E+06,-25.72656E+00
+1.4250000E+06,-25.92188E+00
+1.4255000E+06,-26.07813E+00
+1.4260000E+06,-26.27344E+00
+1.4265000E+06,-26.42969E+00
+1.4270000E+06,-26.62500E+00
+1.4275000E+06,-26.78125E+00
+1.4280000E+06,-26.97656E+00
+1.4285000E+06,-27.13281E+00
+1.4290000E+06,-27.32813E+00
+1.4295000E+06,-27.52344E+00
+1.4300000E+06,-27.67969E+00
+1.4305000E+06,-27.87500E+00
+1.4310000E+06,-28.03125E+00
+1.4315000E+06,-28.22656E+00
+1.4320000E+06,-28.38281E+00
+1.4325000E+06,-28.57813E+00
+1.4330000E+06,-28.73438E+00
+1.4335000E+06,-28.92969E+00
+1.4340000E+06,-29.12500E+00
+1.4345000E+06,-29.24219E+00
+1.4350000E+06,-29.24219E+00
+1.4355000E+06,-29.24219E+00
+1.4360000E+06,-29.24219E+00
+1.4365000E+06,-29.24219E+00
+1.4370000E+06,-29.24219E+00
+1.4375000E+06,-29.24219E+00
+1.4380000E+06,-29.24219E+00
+1.4385000E+06,-29.24219E+00
+1.4390000E+06,-29.24219E+00
+1.4395000E+06,-29.24219E+00
+1.4400000E+06,-29.24219E+00
+1.4405000E+06,-29.24219E+00
+1.4410000E+06,-29.24219E+00
+1.4415000E+06,-29.24219E+00
+1.4420000E+06,-29.28125E+00
+1.4425000E+06,-29.28125E+00
+1.4430000E+06,-29.28125E+00
+1.4435000E+06,-29.28125E+00
+1.4440000E+06,-29.28125E+00
+1.4445000E+06,-29.28125E+00
+1.4450000E+06,-29.28125E+00
+1.4455000E+06,-29.28125E+00
+1.4460000E+06,-29.28125E+00
+1.4465000E+06,-29.28125E+00
+1.4470000E+06,-29.28125E+00
+1.4475000E+06,-29.28125E+00
+1.4480000E+06,-29.28125E+00
+1.4485000E+06,-29.28125E+00
+1.4490000E+06,-29.28125E+00
+1.4495000E+06,-29.28125E+00
+1.4500000E+06,-29.16406E+00
+1.4505000E+06,-29.00781E+00
+1.4510000E+06,-28.85156E+00
+1.4515000E+06,-28.69531E+00
+1.4520000E+06,-28.53906E+00
+1.4525000E+06,-28.38281E+00
+1.4530000E+06,-28.22656E+00
+1.4535000E+06,-28.03125E+00
+1.4540000E+06,-27.87500E+00
+1.4545000E+06,-27.71875E+00
+1.4550000E+06,-27.56250E+00
+1.4555000E+06,-27.40625E+00
+1.4560000E+06,-27.25000E+00
+1.4565000E+06,-27.09375E+00
+1.4570000E+06,-26.93750E+00
+1.4575000E+06,-26.78125E+00
+1.4580000E+06,-26.62500E+00
+1.4585000E+06,-26.42969E+00
+1.4590000E+06,-26.27344E+00
+1.4595000E+06,-26.11719E+00
+1.4600000E+06,-25.96094E+00
+1.4605000E+06,-25.80469E+00
+1.4610000E+06,-25.64844E+00
+1.4615000E+06,-25.49219E+00
+1.4620000E+06,-25.33594E+00
+1.4625000E+06,-25.17969E+00
+1.4630000E+06,-25.02344E+00
+1.4635000E+06,-24.86719E+00
+1.4640000E+06,-24.67188E+00
+1.4645000E+06,-24.51563E+00
+1.4650000E+06,-24.32031E+00
+1.4655000E+06,-24.08594E+00
+1.4660000E+06,-23.81250E+00
+1.4665000E+06,-23.53906E+00
+1.4670000E+06,-23.26563E+00
+1.4675000E+06,-22.99219E+00
+1.4680000E+06,-22.71875E+00
+1.4685000E+06,-22.48438E+00
+1.4690000E+06,-22.21094E+00
+1.4695000E+06,-21.93750E+00
+1.4700000E+06,-21.66406E+00
+1.4705000E+06,-21.39063E+00
+1.4710000E+06,-21.15625E+00
+1.4715000E+06,-20.88281E+00
+1.4720000E+06,-20.60938E+00
+1.4725000E+06,-20.33594E+00
+1.4730000E+06,-20.06250E+00
+1.4735000E+06,-19.82813E+00
+1.4740000E+06,-19.55469E+00
+1.4745000E+06,-19.28125E+00
+1.4750000E+06,-19.00781E+00
+1.4755000E+06,-18.73438E+00
+1.4760000E+06,-18.46094E+00
+1.4765000E+06,-18.22656E+00
+1.4770000E+06,-17.95313E+00
+1.4775000E+06,-17.67969E+00
+1.4780000E+06,-17.40625E+00
+1.4785000E+06,-17.13281E+00
+1.4790000E+06,-16.89844E+00
+1.4795000E+06,-16.62500E+00
+1.4800000E+06,-16.35156E+00
+1.4805000E+06,-16.15625E+00
+1.4810000E+06,-16.00000E+00
+1.4815000E+06,-15.84375E+00
+1.4820000E+06,-15.68750E+00
+1.4825000E+06,-15.53125E+00
+1.4830000E+06,-15.33594E+00
+1.4835000E+06,-15.17969E+00
+1.4840000E+06,-15.02344E+00
+1.4845000E+06,-14.86719E+00
+1.4850000E+06,-14.71094E+00
+1.4855000E+06,-14.55469E+00
+1.4860000E+06,-14.35938E+00
+1.4865000E+06,-14.20313E+00
+1.4870000E+06,-14.04688E+00
+1.4875000E+06,-13.89063E+00
+1.4880000E+06,-13.73438E+00
+1.4885000E+06,-13.57813E+00
+1.4890000E+06,-13.38281E+00
+1.4895000E+06,-13.22656E+00
+1.4900000E+06,-13.07031E+00
+1.4905000E+06,-12.91406E+00
+1.4910000E+06,-12.75781E+00
+1.4915000E+06,-12.60156E+00
+1.4920000E+06,-12.40625E+00
+1.4925000E+06,-12.25000E+00
+1.4930000E+06,-12.09375E+00
+1.4935000E+06,-11.93750E+00
+1.4940000E+06,-11.78125E+00
+1.4945000E+06,-11.62500E+00
+1.4950000E+06,-11.46875E+00
+1.4955000E+06,-11.31250E+00
+1.4960000E+06,-11.19531E+00
+1.4965000E+06,-11.11719E+00
+1.4970000E+06,-11.00000E+00
+1.4975000E+06,-10.88281E+00
+1.4980000E+06,-10.80469E+00
+1.4985000E+06,-10.68750E+00
+1.4990000E+06,-10.60938E+00
+1.4995000E+06,-10.49219E+00
+1.5000000E+06,-10.37500E+00
+1.5005000E+06,-10.29688E+00
+1.5010000E+06,-10.17969E+00
+1.5015000E+06,-10.10156E+00
+1.5020000E+06,-9.98438E+00
+1.5025000E+06,-9.90625E+00
+1.5030000E+06,-9.78906E+00
+1.5035000E+06,-9.67188E+00
+1.5040000E+06,-9.59375E+00
+1.5045000E+06,-9.47656E+00
+1.5050000E+06,-9.39844E+00
+1.5055000E+06,-9.28125E+00
+1.5060000E+06,-9.16406E+00
+1.5065000E+06,-9.08594E+00
+1.5070000E+06,-8.96875E+00
+1.5075000E+06,-8.89063E+00
+1.5080000E+06,-8.77344E+00
+1.5085000E+06,-8.65625E+00
+1.5090000E+06,-8.57813E+00
+1.5095000E+06,-8.46094E+00
+1.5100000E+06,-8.38281E+00
+1.5105000E+06,-8.26563E+00
+1.5110000E+06,-8.18750E+00
+1.5115000E+06,-8.14844E+00
+1.5120000E+06,-8.10938E+00
+1.5125000E+06,-8.03125E+00
+1.5130000E+06,-7.99219E+00
+1.5135000E+06,-7.91406E+00
+1.5140000E+06,-7.87500E+00
+1.5145000E+06,-7.83594E+00
+1.5150000E+06,-7.75781E+00
+1.5155000E+06,-7.71875E+00
+1.5160000E+06,-7.64063E+00
+1.5165000E+06,-7.60156E+00
+1.5170000E+06,-7.56250E+00
+1.5175000E+06,-7.48438E+00
+1.5180000E+06,-7.44531E+00
+1.5185000E+06,-7.36719E+00
+1.5190000E+06,-7.32813E+00
+1.5195000E+06,-7.25000E+00
+1.5200000E+06,-7.21094E+00
+1.5205000E+06,-7.17188E+00
+1.5210000E+06,-7.09375E+00
+1.5215000E+06,-7.05469E+00
+1.5220000E+06,-6.97656E+00
+1.5225000E+06,-6.93750E+00
+1.5230000E+06,-6.89844E+00
+1.5235000E+06,-6.82031E+00
+1.5240000E+06,-6.78125E+00
+1.5245000E+06,-6.70313E+00
+1.5250000E+06,-6.66406E+00
+1.5255000E+06,-6.62500E+00
+1.5260000E+06,-6.54688E+00
+1.5265000E+06,-6.54688E+00
+1.5270000E+06,-6.50781E+00
+1.5275000E+06,-6.50781E+00
+1.5280000E+06,-6.46875E+00
+1.5285000E+06,-6.46875E+00
+1.5290000E+06,-6.42969E+00
+1.5295000E+06,-6.39063E+00
+1.5300000E+06,-6.39063E+00
+1.5305000E+06,-6.35156E+00
+1.5310000E+06,-6.35156E+00
+1.5315000E+06,-6.31250E+00
+1.5320000E+06,-6.31250E+00
+1.5325000E+06,-6.27344E+00
+1.5330000E+06,-6.27344E+00
+1.5335000E+06,-6.23438E+00
+1.5340000E+06,-6.19531E+00
+1.5345000E+06,-6.19531E+00
+1.5350000E+06,-6.15625E+00
+1.5355000E+06,-6.15625E+00
+1.5360000E+06,-6.11719E+00
+1.5365000E+06,-6.11719E+00
+1.5370000E+06,-6.07813E+00
+1.5375000E+06,-6.07813E+00
+1.5380000E+06,-6.03906E+00
+1.5385000E+06,-6.00000E+00
+1.5390000E+06,-6.00000E+00
+1.5395000E+06,-5.96094E+00
+1.5400000E+06,-5.96094E+00
+1.5405000E+06,-5.92188E+00
+1.5410000E+06,-5.92188E+00
+1.5415000E+06,-5.92188E+00
+1.5420000E+06,-5.92188E+00
+1.5425000E+06,-5.92188E+00
+1.5430000E+06,-5.92188E+00
+1.5435000E+06,-5.96094E+00
+1.5440000E+06,-5.96094E+00
+1.5445000E+06,-5.96094E+00
+1.5450000E+06,-6.00000E+00
+1.5455000E+06,-6.00000E+00
+1.5460000E+06,-6.00000E+00
+1.5465000E+06,-6.00000E+00
+1.5470000E+06,-6.03906E+00
+1.5475000E+06,-6.03906E+00
+1.5480000E+06,-6.03906E+00
+1.5485000E+06,-6.03906E+00
+1.5490000E+06,-6.07813E+00
+1.5495000E+06,-6.07813E+00
+1.5500000E+06,-6.07813E+00
+1.5505000E+06,-6.07813E+00
+1.5510000E+06,-6.11719E+00
+1.5515000E+06,-6.11719E+00
+1.5520000E+06,-6.11719E+00
+1.5525000E+06,-6.11719E+00
+1.5530000E+06,-6.15625E+00
+1.5535000E+06,-6.15625E+00
+1.5540000E+06,-6.15625E+00
+1.5545000E+06,-6.19531E+00
+1.5550000E+06,-6.19531E+00
+1.5555000E+06,-6.19531E+00
+1.5560000E+06,-6.19531E+00
+1.5565000E+06,-6.23438E+00
+1.5570000E+06,-6.27344E+00
+1.5575000E+06,-6.31250E+00
+1.5580000E+06,-6.35156E+00
+1.5585000E+06,-6.39063E+00
+1.5590000E+06,-6.42969E+00
+1.5595000E+06,-6.46875E+00
+1.5600000E+06,-6.54688E+00
+1.5605000E+06,-6.58594E+00
+1.5610000E+06,-6.62500E+00
+1.5615000E+06,-6.66406E+00
+1.5620000E+06,-6.70313E+00
+1.5625000E+06,-6.74219E+00
+1.5630000E+06,-6.78125E+00
+1.5635000E+06,-6.82031E+00
+1.5640000E+06,-6.85938E+00
+1.5645000E+06,-6.93750E+00
+1.5650000E+06,-6.97656E+00
+1.5655000E+06,-7.01563E+00
+1.5660000E+06,-7.05469E+00
+1.5665000E+06,-7.09375E+00
+1.5670000E+06,-7.13281E+00
+1.5675000E+06,-7.17188E+00
+1.5680000E+06,-7.21094E+00
+1.5685000E+06,-7.25000E+00
+1.5690000E+06,-7.32813E+00
+1.5695000E+06,-7.36719E+00
+1.5700000E+06,-7.40625E+00
+1.5705000E+06,-7.44531E+00
+1.5710000E+06,-7.48438E+00
+1.5715000E+06,-7.52344E+00
+1.5720000E+06,-7.60156E+00
+1.5725000E+06,-7.67969E+00
+1.5730000E+06,-7.75781E+00
+1.5735000E+06,-7.83594E+00
+1.5740000E+06,-7.91406E+00
+1.5745000E+06,-7.99219E+00
+1.5750000E+06,-8.10938E+00
+1.5755000E+06,-8.18750E+00
+1.5760000E+06,-8.26563E+00
+1.5765000E+06,-8.34375E+00
+1.5770000E+06,-8.42188E+00
+1.5775000E+06,-8.50000E+00
+1.5780000E+06,-8.57813E+00
+1.5785000E+06,-8.65625E+00
+1.5790000E+06,-8.73438E+00
+1.5795000E+06,-8.81250E+00
+1.5800000E+06,-8.92969E+00
+1.5805000E+06,-9.00781E+00
+1.5810000E+06,-9.08594E+00
+1.5815000E+06,-9.16406E+00
+1.5820000E+06,-9.24219E+00
+1.5825000E+06,-9.32031E+00
+1.5830000E+06,-9.39844E+00
+1.5835000E+06,-9.47656E+00
+1.5840000E+06,-9.55469E+00
+1.5845000E+06,-9.63281E+00
+1.5850000E+06,-9.71094E+00
+1.5855000E+06,-9.82813E+00
+1.5860000E+06,-9.90625E+00
+1.5865000E+06,-9.98438E+00
+1.5870000E+06,-10.06250E+00
+1.5875000E+06,-10.17969E+00
+1.5880000E+06,-10.33594E+00
+1.5885000E+06,-10.45313E+00
+1.5890000E+06,-10.60938E+00
+1.5895000E+06,-10.72656E+00
+1.5900000E+06,-10.84375E+00
+1.5905000E+06,-11.00000E+00
+1.5910000E+06,-11.11719E+00
+1.5915000E+06,-11.23438E+00
+1.5920000E+06,-11.39063E+00
+1.5925000E+06,-11.50781E+00
+1.5930000E+06,-11.66406E+00
+1.5935000E+06,-11.78125E+00
